@RELATION smtp_n

@ATTRIBUTE A REAL
@ATTRIBUTE B REAL
@ATTRIBUTE C REAL
@ATTRIBUTE id REAL
@ATTRIBUTE outlier {no, yes}

@DATA
0.964800434,0.159331012,-0.344748441,58640.0,no
0.237609811,-0.47237019,-0.242694868,34235.0,no
0.964800434,1.053679987,-0.299046905,59299.0,no
-1.087736175,-0.980105451,-0.310420001,3643.0,no
1.463097266,-0.498064186,-0.242694868,65951.0,no
0.237609811,0.401481614,-0.299046905,41963.0,no
1.184393986,-0.441556879,0.047739779,62641.0,no
0.237609811,-0.65108806,-0.321827812,32780.0,no
0.595008538,-0.795058107,-0.242694868,47039.0,no
-1.087736175,0.934802412,-0.209287049,26023.0,no
0.237609811,-0.115451432,1.189283332,37571.0,no
0.237609811,0.224546085,-0.299046905,40726.0,no
-1.087736175,-0.414087601,-0.287708315,10587.0,no
-1.087736175,-0.334595542,-0.299046905,11675.0,no
1.341129511,-0.380448674,-0.344748441,64578.0,no
0.964800434,-0.013253047,-0.299046905,58363.0,no
-1.087736175,0.174988592,-0.344748441,19060.0,no
-1.087736175,-0.461091432,-0.321827812,9946.0,no
-1.087736175,0.89579524,-0.265133821,25787.0,no
-1.087736175,0.410894828,-0.299046905,21870.0,no
0.237609811,0.532470905,-0.901538929,42705.0,no
0.810270467,0.828225738,-0.333270554,56312.0,no
-1.087736175,0.380879838,-0.23152571,21567.0,no
-1.087736175,-1.310808926,-0.265133821,1020.0,no
-1.087736175,-1.216907344,0.139743243,1645.0,no
-1.087736175,-0.577918715,-0.299046905,8371.0,no
-1.087736175,1.173166538,-0.287708315,27026.0,no
0.595008538,-0.878189492,-0.198217144,46808.0,no
-1.087736175,0.972277463,-0.287708315,26224.0,no
0.595008538,-1.016368563,-0.253897503,46456.0,no
-1.087736175,1.189479402,-0.299046905,27080.0,no
-1.087736175,0.449488302,-0.901538929,22229.0,no
-1.087736175,0.235142869,-0.299046905,19830.0,no
0.595008538,-1.034836786,-0.265133821,46405.0,no
0.810270467,1.393209495,-0.265133821,56597.0,no
0.810270467,3.08019739,5.066524401,56692.0,no
0.595008538,1.480735721,-0.299046905,52059.0,no
-1.087736175,-0.372487172,0.29791322,11171.0,no
-1.087736175,-0.273922821,0.047739779,12618.0,no
0.595008538,-0.870773563,-0.321827812,46831.0,no
-1.087736175,0.636152219,-0.333270554,23921.0,no
0.964800434,-0.124386604,-0.299046905,58176.0,no
0.237609811,0.526694534,-0.874949015,42672.0,no
-1.087736175,-0.14582504,0.199844185,14502.0,no
0.595008538,-0.603971057,-0.299046905,47602.0,no
0.237609811,-0.803872541,-0.310420001,31637.0,no
-1.087736175,0.037844209,0.099132179,17169.0,no
0.237609811,1.101648058,-0.299046905,44743.0,no
0.237609811,-3.679083455,0.604412478,29089.0,no
0.595008538,4.308409694,-0.299046905,45957.0,no
-1.087736175,-0.461091432,-0.333270554,9945.0,no
-1.087736175,0.208508146,0.787133051,19497.0,no
0.595008538,-1.328308304,-0.344748441,46028.0,no
0.595008538,-0.346252152,-0.276404021,48494.0,no
-1.087736175,0.020667166,0.787133051,16924.0,no
0.237609811,0.398330604,-0.276404021,41951.0,no
0.964800434,0.037844209,0.541464946,58461.0,no
-1.087736175,-0.782804909,0.037375946,5800.0,no
1.405470933,0.136001848,-0.220389837,65430.0,no
-1.087736175,0.617892037,-0.265133821,23780.0,no
0.595008538,-0.63995998,-0.321827812,47491.0,no
0.237609811,0.113256628,-0.276404021,39768.0,no
0.595008538,-0.87447691,-0.265133821,46821.0,no
-1.087736175,0.605592972,0.149827428,23660.0,no
0.810270467,0.399118982,0.099132179,55828.0,no
0.237609811,-1.091657011,-0.287708315,29977.0,no
0.595008538,-0.265277714,0.078659948,48793.0,no
-1.087736175,-0.136760678,-0.356261686,14615.0,no
-1.087736175,-0.846923753,-0.198217144,5075.0,no
0.595008538,1.655339631,-0.287708315,52088.0,no
1.987842174,1.324966294,-0.299046905,69888.0,no
-1.087736175,1.049102729,-0.333270554,26570.0,no
0.237609811,-1.25711279,-0.299046905,29408.0,no
0.964800434,-0.99209529,-0.310420001,57036.0,no
-1.087736175,0.465403923,-0.265133821,22388.0,no
0.237609811,-0.423644309,-0.822330105,34624.0,no
0.237609811,-0.788043937,0.336431434,31761.0,no
0.237609811,-0.67359688,-0.333270554,32595.0,no
0.964800434,-0.141285961,0.159884474,58142.0,no
0.237609811,0.281063706,-0.344748441,41120.0,no
0.237609811,-0.758596943,-0.242694868,31959.0,no
0.237609811,-0.360624175,0.099132179,35219.0,no
0.237609811,-0.191993534,-0.187179936,36835.0,no
0.810270467,-1.049361023,-0.344748441,52619.0,no
0.810270467,0.303083435,-0.356261686,55665.0,no
1.463097266,-0.638377023,-0.220389837,65880.0,no
-1.087736175,0.499683394,0.449659879,22717.0,no
0.237609811,0.04185723,-0.321827812,39089.0,no
-1.087736175,0.256980202,-0.242694868,20114.0,no
0.237609811,-0.696451205,-0.276404021,32420.0,no
-1.087736175,-1.389917372,-0.265133821,618.0,no
-1.087736175,-0.55231439,1.088815014,8750.0,no
1.341129511,1.052664034,0.159884474,64970.0,no
1.89589424,-1.487391695,-0.321827812,69442.0,no
-1.087736175,0.063737565,1.150960637,17587.0,no
-1.087736175,-0.281373074,-0.310420001,12494.0,no
-1.087736175,0.20940369,-0.276404021,19504.0,no
-1.087736175,-0.363252241,-0.287708315,11286.0,no
0.237609811,-0.117680204,-0.299046905,37538.0,no
0.810270467,-0.436022331,-0.242694868,53834.0,no
-1.087736175,0.132235025,-0.333270554,18545.0,no
0.237609811,-0.302686852,0.209767709,35732.0,no
-1.087736175,-1.168695405,-0.344748441,1975.0,no
0.237609811,-0.180316507,1.212089727,36956.0,no
-1.087736175,-0.832434598,-0.299046905,5211.0,no
-1.087736175,-0.694807069,1.127776961,6859.0,no
0.237609811,-0.209682599,-0.209287049,36685.0,no
0.237609811,-0.260360097,0.058074954,36171.0,no
-1.087736175,-1.091657011,-0.265133821,2619.0,no
0.237609811,-0.182644598,0.099132179,36935.0,no
-1.087736175,1.028070844,-0.276404021,26470.0,no
-1.087736175,0.316473937,-0.310420001,20837.0,no
0.810270467,-0.325591962,-0.276404021,54117.0,no
0.964800434,-0.816301078,-0.242694868,57212.0,no
0.595008538,-0.462496613,0.068381623,48068.0,no
-1.087736175,-0.271447663,-0.198217144,12654.0,no
-1.087736175,-0.821659517,-0.287708315,5342.0,no
0.595008538,0.41635851,-0.265133821,50971.0,no
-1.087736175,-0.919650798,-0.367810508,4264.0,no
0.237609811,-0.045837174,-0.23152571,38234.0,no
0.237609811,0.121826854,-0.321827812,39840.0,no
1.085431844,0.530307392,0.477438968,61759.0,no
-1.087736175,1.150499948,-0.299046905,26940.0,no
1.843465179,-0.619511644,-0.209287049,69179.0,no
0.964800434,3.133020008,5.199241862,59503.0,no
0.237609811,-0.06940177,-0.287708315,37999.0,no
-1.087736175,-0.65108806,-0.23152571,7407.0,no
0.237609811,0.130348034,-0.265133821,39919.0,no
-1.087736175,-0.209682599,-0.253897503,13561.0,no
-1.087736175,0.269930505,-0.888220323,20279.0,no
1.085431844,1.270223222,-0.310420001,62045.0,no
-1.087736175,-0.712993205,-0.356261686,6616.0,no
0.237609811,-0.343653896,-0.310420001,35364.0,no
1.843465179,0.783850167,-0.287708315,69266.0,no
-1.087736175,0.411676583,-0.265133821,21880.0,no
-1.087736175,1.056723694,-0.242694868,26615.0,no
-1.087736175,-0.67846479,-0.276404021,7056.0,no
-1.087736175,-0.841473783,-0.569806076,5117.0,no
-1.087736175,-0.597799957,-0.23152571,8133.0,no
0.237609811,0.093065479,-0.356261686,39592.0,no
1.268299023,3.992594502,-0.310420001,64334.0,no
0.237609811,0.245664767,-0.356261686,40866.0,no
1.843465179,0.183211717,-0.287708315,69236.0,no
0.237609811,0.845845723,0.787133051,44032.0,no
-1.087736175,-0.98808794,-0.220389837,3580.0,no
-1.087736175,0.414799503,-0.356261686,21902.0,no
0.237609811,-0.714657558,-0.198217144,32279.0,no
-1.087736175,-0.049028651,0.109326395,15906.0,no
-1.087736175,-1.281280341,-0.310420001,1191.0,no
0.237609811,-0.668744832,-0.276404021,32641.0,no
-1.087736175,0.188668679,0.29791322,19244.0,no
-1.087736175,-0.151518417,-0.265133821,14411.0,no
0.595008538,0.287024201,0.058074954,50682.0,no
0.595008538,-0.898775831,-0.310420001,46752.0,no
1.184393986,-1.196053641,-0.253897503,62269.0,no
1.085431844,-0.832434598,-0.299046905,60051.0,no
1.085431844,-0.414087601,-0.23152571,60601.0,no
0.237609811,-0.321749892,0.495844309,35551.0,no
-1.087736175,-0.267742626,-0.187179936,12709.0,no
-1.087736175,-0.89689254,-0.198217144,4518.0,no
1.184393986,0.449488302,-0.276404021,63177.0,no
0.964800434,-0.262816875,-0.242694868,57951.0,no
-1.087736175,-0.760313091,-0.299046905,6059.0,no
0.595008538,-0.136760678,-0.23152571,49289.0,no
-1.087736175,0.37207715,-0.287708315,21457.0,no
0.237609811,-0.416811835,0.449659879,34700.0,no
-1.087736175,-0.329443975,-0.220389837,11750.0,no
0.810270467,0.354314096,-0.344748441,55747.0,no
0.237609811,-0.245703954,-0.23152571,36320.0,no
1.685375631,0.423353914,0.099132179,68347.0,no
0.964800434,0.580685796,-0.121632572,59084.0,no
0.237609811,-0.564308655,-0.220389837,33497.0,no
-1.087736175,-3.463741764,0.928773584,214.0,no
0.595008538,-0.499504714,0.804077974,47951.0,no
-1.087736175,0.405411021,1.08097364,21827.0,no
-1.087736175,-0.843288225,0.770110947,5114.0,no
1.72081804,3.251916697,5.033958397,68708.0,no
0.810270467,-0.936950722,-0.287708315,52801.0,no
1.085431844,-0.486589858,-0.287708315,60506.0,no
-1.087736175,0.002261092,-0.367810508,16646.0,no
-1.087736175,-1.40572637,-0.23152571,557.0,no
0.810270467,0.236022539,-0.253897503,55535.0,no
-1.087736175,-0.60088231,0.326839034,8094.0,no
-1.087736175,-0.765473435,-0.874949015,5996.0,no
0.810270467,-0.767197533,-0.299046905,53093.0,no
0.595008538,3.242373061,5.085391002,52245.0,no
0.237609811,-0.191993534,0.109326395,36837.0,no
0.595008538,-0.865235755,-0.176175227,46846.0,no
1.184393986,-0.373811137,-0.187179936,62681.0,no
-1.087736175,-0.324310171,1.503579952,11839.0,no
1.085431844,-0.533027461,-0.265133821,60442.0,no
0.964800434,3.194921046,5.199241862,59528.0,no
1.685375631,0.66213886,-0.287708315,68378.0,no
-1.087736175,0.249155608,-0.253897503,20009.0,no
0.237609811,-1.384684789,-0.901538929,29158.0,no
-1.087736175,-0.387115935,-0.265133821,10945.0,no
1.085431844,0.337158451,-0.344748441,61609.0,no
-1.087736175,-0.06940177,-0.242694868,15588.0,no
-1.087736175,-0.283864798,-0.321827812,12446.0,no
-1.087736175,0.758062931,-0.209287049,24915.0,no
1.085431844,-0.895011628,-0.242694868,59978.0,no
0.237609811,-0.438787035,-0.242694868,34500.0,no
-1.087736175,-0.709670069,0.374556694,6672.0,no
-1.087736175,-0.415449095,0.458942537,10579.0,no
-1.087736175,-0.367203057,-0.253897503,11237.0,no
0.595008538,0.051842714,-0.287708315,49955.0,no
0.964800434,0.295498018,0.068381623,58814.0,no
0.237609811,-0.203762863,0.139743243,36737.0,no
0.810270467,-0.921563115,-0.276404021,52817.0,no
-1.087736175,-0.933088887,-0.265133821,4137.0,no
0.595008538,-0.525675431,-0.310420001,47858.0,no
1.405470933,3.088377203,5.036683097,65592.0,no
0.595008538,-0.716323773,-0.198217144,47263.0,no
-1.087736175,-1.242798338,-0.333270554,1448.0,no
0.595008538,1.073353764,-0.176175227,51885.0,no
0.810270467,-0.346252152,0.058074954,54064.0,no
-1.087736175,-0.891256915,1.212089727,4584.0,no
-1.087736175,0.758062931,-0.321827812,24911.0,no
-1.087736175,1.358030806,0.727213362,27587.0,no
0.237609811,0.297187008,0.119492874,41249.0,no
-1.087736175,-0.636795746,-0.356261686,7589.0,no
0.810270467,0.908165109,-0.253897503,56371.0,no
0.810270467,-0.303950157,-0.299046905,54183.0,no
-1.087736175,-0.113225992,-0.344748441,14963.0,no
-1.087736175,-1.038972131,-0.344748441,3075.0,no
0.595008538,-1.055629333,-0.321827812,46374.0,no
1.405470933,-0.225184974,0.449659879,65308.0,no
-1.087736175,0.846429481,0.199844185,25469.0,no
0.237609811,-0.485161764,-0.220389837,34135.0,no
-1.087736175,-0.823449957,0.058074954,5325.0,no
-1.087736175,-0.218009971,-0.253897503,13448.0,no
-1.087736175,-0.014293093,-0.220389837,16402.0,no
0.810270467,-0.29387361,0.209767709,54216.0,no
1.268299023,3.198412627,5.258744379,64313.0,no
0.964800434,0.02573984,1.033576728,58440.0,no
-1.087736175,-0.662299936,0.068381623,7269.0,no
2.167118551,0.533191379,-0.23152571,70414.0,no
2.211241347,0.456330124,-0.287708315,70506.0,no
0.237609811,-1.26673279,-0.265133821,29390.0,no
-1.087736175,-0.143553771,-0.209287049,14531.0,no
-1.087736175,-0.449897468,-0.333270554,10101.0,no
0.595008538,-0.528611889,-0.310420001,47848.0,no
0.810270467,-0.841473783,-0.356261686,52954.0,no
0.810270467,0.261309497,-0.220389837,55580.0,no
1.184393986,0.133177625,-0.276404021,63027.0,no
0.237609811,-0.208496768,-0.265133821,36693.0,no
-1.087736175,0.763626489,-0.310420001,24947.0,no
-1.087736175,-0.73646517,-0.321827812,6338.0,no
0.237609811,-0.686613508,0.139743243,32499.0,no
1.268299023,-0.337178024,-0.321827812,63793.0,no
-1.087736175,0.022698309,0.365061778,16947.0,no
0.595008538,-0.429132952,-0.310420001,48193.0,no
-1.087736175,-0.774113954,0.468202196,5909.0,no
0.237609811,0.977631213,-0.333270554,44435.0,no
0.237609811,-0.276402098,-0.242694868,36002.0,no
0.237609811,-0.436022331,-0.209287049,34527.0,no
0.237609811,0.417915888,0.109326395,42064.0,no
2.008623276,3.092773107,5.009346302,69952.0,no
-1.087736175,-0.550821877,0.149827428,8767.0,no
-1.087736175,0.245664767,-0.242694868,19967.0,no
-1.087736175,-0.255458669,-0.176175227,12905.0,no
1.405470933,-0.271447663,-0.299046905,65293.0,no
1.562955797,-0.763751333,-0.321827812,67051.0,no
-1.087736175,0.44720069,-0.265133821,22212.0,no
-1.087736175,0.042858797,-0.333270554,17235.0,no
0.964800434,3.108696133,5.080010258,59489.0,no
-1.087736175,-0.180316507,0.149827428,14009.0,no
0.237609811,-1.371683221,-0.333270554,29173.0,no
0.810270467,-0.845104879,-0.23152571,52947.0,no
-1.087736175,-0.611721075,-0.310420001,7930.0,no
0.237609811,-0.124386604,0.683817654,37485.0,no
1.341129511,0.106556623,-0.253897503,64761.0,no
0.237609811,0.156550736,-0.299046905,40164.0,no
-1.087736175,-0.323029481,1.181650168,11860.0,no
1.184393986,-0.927314849,-0.333270554,62356.0,no
0.810270467,-0.419541063,0.058074954,53877.0,no
0.237609811,-0.01013726,0.119492874,38620.0,no
-1.087736175,0.050847174,-0.276404021,17378.0,no
0.237609811,0.46992017,-0.242694868,42360.0,no
0.595008538,0.281916668,-0.220389837,50669.0,no
0.595008538,-0.281373074,0.577564686,48742.0,no
0.595008538,0.400694486,-0.310420001,50931.0,no
-1.087736175,0.598716003,-0.265133821,23594.0,no
0.237609811,0.370471055,0.068381623,41761.0,no
0.964800434,0.162106105,0.099132179,58645.0,no
-1.087736175,0.34289899,0.088910084,21145.0,no
0.237609811,0.293807109,-0.265133821,41211.0,no
-1.087736175,-1.288607768,-0.344748441,1141.0,no
0.595008538,0.218329621,-0.310420001,50491.0,no
-1.087736175,-1.445999202,-0.242694868,416.0,no
1.405470933,-0.489450161,-0.928319383,65228.0,no
0.237609811,-1.166438082,-0.287708315,29662.0,no
-1.087736175,0.396752596,-0.253897503,21719.0,no
0.237609811,-0.665518897,-0.253897503,32664.0,no
0.595008538,0.094033197,-0.310420001,50127.0,no
1.268299023,-0.062937987,-0.901538929,63936.0,no
1.785536586,-1.348562725,-0.356261686,68863.0,no
0.237609811,-1.024548395,-0.299046905,30303.0,no
0.595008538,0.072596756,-0.299046905,50030.0,no
-1.087736175,-0.418175823,0.078659948,10542.0,no
-1.087736175,-0.397846042,-0.265133821,10795.0,no
-1.087736175,0.451011426,-0.287708315,22247.0,no
-1.087736175,-0.208496768,0.139743243,13581.0,no
-1.087736175,0.932600749,0.770110947,26011.0,no
1.815259457,-0.149238452,-0.287708315,69059.0,no
-1.087736175,-0.117680204,-0.344748441,14895.0,no
-1.087736175,-0.608616226,-0.344748441,7969.0,no
0.237609811,0.692217957,-0.242694868,43505.0,no
0.964800434,-0.744938503,-0.276404021,57291.0,no
-1.087736175,0.915983671,-0.276404021,25917.0,no
0.595008538,0.171319241,0.495844309,50363.0,no
-1.087736175,0.186851913,-0.265133821,19218.0,no
0.595008538,-0.427758893,-0.220389837,48200.0,no
0.810270467,-0.074809774,0.458942537,54818.0,no
-1.087736175,-1.175487982,-0.187179936,1940.0,no
-1.087736175,-0.63995998,-0.242694868,7551.0,no
1.085431844,1.498167592,-0.287708315,62076.0,no
0.810270467,-1.173220344,-0.154262549,52497.0,no
-1.087736175,-0.584007794,0.365061778,8302.0,no
-1.087736175,-0.944704574,-0.23152571,4028.0,no
-1.087736175,-0.298903358,-0.253897503,12206.0,no
0.237609811,1.360925467,-0.265133821,45122.0,no
0.810270467,-0.027880223,-0.344748441,54934.0,no
-1.087736175,1.557982402,0.078659948,27943.0,no
-1.087736175,-0.608616226,-0.356261686,7968.0,no
0.595008538,0.031804325,-0.242694868,49884.0,no
-1.087736175,-0.153801877,-0.310420001,14370.0,no
1.64750382,0.083353555,-0.242694868,67752.0,no
-1.087736175,0.313972373,-0.287708315,20809.0,no
0.595008538,0.455571473,0.078659948,51074.0,no
-1.087736175,-1.068245677,-0.310420001,2814.0,no
-1.087736175,0.970130561,-0.242694868,26208.0,no
-1.087736175,0.052837589,-0.265133821,17409.0,no
-1.087736175,-0.980105451,0.326839034,3657.0,no
-1.087736175,0.650201358,-0.310420001,24048.0,no
-1.087736175,-0.316642503,-0.242694868,11944.0,no
1.515278651,-0.151518417,0.139743243,66742.0,no
-1.087736175,-1.119808069,-0.861724669,2378.0,no
0.810270467,0.436478447,-0.276404021,55885.0,no
-1.087736175,-0.758596943,-0.391015777,6079.0,no
-1.087736175,-0.654282847,-0.299046905,7365.0,no
0.964800434,-0.624205627,0.199844185,57436.0,no
0.964800434,-0.422275303,-0.344748441,57697.0,no
0.810270467,-0.141285961,-0.333270554,54651.0,no
-1.087736175,-0.115451432,0.307580057,14942.0,no
-1.087736175,-0.418175823,-0.265133821,10535.0,no
-1.087736175,-0.436022331,-0.23152571,10302.0,no
-1.087736175,-0.153801877,0.109326395,14378.0,no
-1.087736175,0.253507681,-0.287708315,20063.0,no
0.810270467,-0.533027461,-0.299046905,53595.0,no
0.237609811,-0.550821877,-0.344748441,33587.0,no
1.085431844,-0.825242555,-0.287708315,60059.0,no
1.463097266,0.091128156,-0.23152571,66200.0,no
0.964800434,-0.567322381,-0.253897503,57513.0,no
0.237609811,-0.103252473,-0.276404021,37675.0,no
-1.087736175,-1.170956157,-0.276404021,1967.0,no
0.964800434,-0.902549576,-0.242694868,57111.0,no
-1.087736175,0.15097456,0.307580057,18785.0,no
0.237609811,0.764860017,-0.287708315,43775.0,no
1.268299023,-0.85422155,-0.265133821,63571.0,no
-1.087736175,0.756203783,-0.333270554,24893.0,no
-1.087736175,0.362414492,-0.198217144,21361.0,no
0.237609811,-0.132249107,-0.265133821,37401.0,no
1.085431844,3.177827064,5.069225468,62182.0,no
-1.087736175,-1.066135515,-0.861724669,2824.0,no
1.085431844,0.44720069,-0.220389837,61689.0,no
0.595008538,-0.902549576,-0.220389837,46746.0,no
0.595008538,-0.166423893,-0.835415539,49171.0,no
0.237609811,-0.116565401,0.119492874,37556.0,no
0.237609811,0.228970581,-0.321827812,40760.0,no
0.595008538,-0.546353297,-0.176175227,47782.0,no
0.964800434,-0.099942759,-0.310420001,58220.0,no
1.920354523,3.237343914,5.090764011,69645.0,no
-1.087736175,0.59940513,-0.276404021,23601.0,no
1.085431844,-0.782804909,-0.23152571,60112.0,no
0.237609811,-0.399192758,-0.220389837,34856.0,no
0.237609811,-0.87447691,-0.253897503,31183.0,no
0.237609811,0.174072102,-0.220389837,40305.0,no
-1.087736175,0.45708839,-0.861724669,22303.0,no
0.595008538,-0.008063685,-0.310420001,49760.0,no
0.595008538,0.703182146,-0.265133821,51504.0,no
-1.087736175,-0.591654328,-0.310420001,8199.0,no
2.028651271,-0.135631503,-0.287708315,70004.0,no
-1.087736175,-0.302686852,-0.220389837,12153.0,no
-1.087736175,-0.310282804,-0.242694868,12034.0,no
0.964800434,-0.538935336,-0.242694868,57559.0,no
-1.087736175,0.671357864,-0.874949015,24231.0,no
0.964800434,-0.151518417,-0.242694868,58118.0,no
0.237609811,1.00883241,3.072015242,44533.0,no
2.182220917,3.093676537,5.093447624,70452.0,no
-1.087736175,1.555809362,-0.356261686,27935.0,no
0.237609811,0.550378969,-0.287708315,42806.0,no
0.595008538,-0.662299936,-0.23152571,47421.0,no
-1.087736175,-0.122147779,0.449659879,14839.0,no
-1.087736175,0.816957593,-0.287708315,25307.0,no
-1.087736175,0.703182146,-0.209287049,24513.0,no
-1.087736175,-1.09595345,0.047739779,2593.0,no
-1.087736175,0.200423926,-0.265133821,19390.0,no
-1.087736175,-0.094442863,-0.344748441,15227.0,no
1.085431844,-0.654282847,-0.310420001,60274.0,no
0.237609811,0.388043525,0.179917738,41884.0,no
0.810270467,-0.403240233,-0.4260961,53919.0,no
-1.087736175,-1.135189714,-0.310420001,2257.0,no
0.595008538,-0.495187304,-0.265133821,47963.0,no
0.237609811,-0.767197533,-0.287708315,31902.0,no
0.595008538,-1.180033642,-0.287708315,46185.0,no
1.184393986,-0.512532574,-0.287708315,62592.0,no
2.93980936,-1.325795766,-0.253897503,71091.0,no
0.237609811,-0.186143573,-0.287708315,36890.0,no
-1.087736175,-0.701394536,-0.23152571,6764.0,no
0.595008538,-0.116565401,0.179917738,49358.0,no
-1.087736175,-0.094442863,-0.276404021,15232.0,no
-1.087736175,-0.03419327,1.08097364,16111.0,no
-1.087736175,1.414084002,-0.299046905,27676.0,no
-1.087736175,-0.033139234,-0.23152571,16120.0,no
0.810270467,0.775303951,-0.242694868,56275.0,no
0.237609811,1.029619876,0.129631776,44601.0,no
-1.087736175,-0.265277714,-0.310420001,12739.0,no
-1.087736175,3.04555607,-0.253897503,28615.0,no
0.237609811,0.760538191,-0.143354204,43760.0,no
0.237609811,-0.571854435,-0.265133821,33432.0,no
-1.087736175,0.137881692,-0.276404021,18619.0,no
1.085431844,-0.505280805,0.088910084,60479.0,no
1.405470933,3.205251621,5.036683097,65619.0,no
0.964800434,-0.003925178,0.159884474,58392.0,no
1.341129511,-0.558299445,0.068381623,64524.0,no
0.237609811,-0.171040377,-0.333270554,37047.0,no
0.237609811,-0.265277714,-0.198217144,36123.0,no
-1.087736175,-0.966238253,-0.276404021,3790.0,no
0.595008538,-0.08677698,-0.287708315,49471.0,no
0.964800434,-0.470955665,-0.242694868,57641.0,no
-1.087736175,-0.506728336,-0.265133821,9374.0,no
1.785536586,-0.47946305,-0.253897503,68898.0,no
-1.087736175,-0.938885403,1.952238925,4094.0,no
-1.087736175,0.460873937,-0.276404021,22341.0,no
0.237609811,-0.202581735,0.088910084,36747.0,no
0.237609811,0.139759166,-0.344748441,40017.0,no
0.595008538,-0.075893736,-0.23152571,49517.0,no
-1.087736175,0.250897963,-0.253897503,20031.0,no
-1.087736175,-0.196690107,-0.23152571,13758.0,no
0.237609811,0.821118942,-0.253897503,43966.0,no
1.685375631,-0.544866745,-0.242694868,68062.0,no
0.237609811,5.571595017,-0.187179936,29055.0,no
1.515278651,0.265626241,-0.344748441,66843.0,no
-1.087736175,-0.630487379,-0.276404021,7675.0,no
-1.087736175,-0.303950157,1.096639967,12140.0,no
-1.087736175,-0.042652522,-0.287708315,15983.0,no
0.237609811,0.953929355,0.139743243,44358.0,no
1.89589424,3.317284394,5.085391002,69546.0,no
-1.087736175,-0.571854435,-0.242694868,8460.0,no
-1.087736175,-1.13077872,-0.287708315,2293.0,no
-1.087736175,0.922098153,-0.276404021,25944.0,no
-1.087736175,-0.958371744,-0.265133821,3876.0,no
0.595008538,-0.427758893,0.149827428,48203.0,no
-1.087736175,-0.221593151,-0.209287049,13399.0,no
-1.087736175,1.291150813,-0.321827812,27408.0,no
0.237609811,-0.027880223,-0.356261686,38423.0,no
-1.087736175,-0.683348667,-0.356261686,6989.0,no
-1.087736175,0.759919761,-0.287708315,24929.0,no
0.595008538,0.269070648,-0.265133821,50645.0,no
-1.087736175,0.841753004,-0.287708315,25436.0,no
-1.087736175,-0.519819834,-0.198217144,9204.0,no
-1.087736175,-0.538935336,0.71857444,8940.0,no
-1.087736175,1.056723694,-0.310420001,26613.0,no
-1.087736175,0.73999317,0.119492874,24776.0,no
-1.087736175,-1.567878462,-0.928319383,250.0,no
-1.087736175,0.059783165,0.307580057,17532.0,no
-1.087736175,1.333827493,-0.310420001,27537.0,no
-1.087736175,-0.403240233,-0.287708315,10717.0,no
-1.087736175,1.736161284,-0.299046905,28139.0,no
-1.087736175,0.37207715,-0.333270554,21454.0,no
1.085431844,-0.278885511,-0.344748441,60821.0,no
-1.087736175,-3.229856918,-0.98246298,220.0,no
1.920354523,-0.800340503,-0.253897503,69558.0,no
-1.087736175,0.697387634,0.317221949,24458.0,no
0.595008538,-0.309014118,-0.242694868,48626.0,no
0.237609811,0.228970581,-0.253897503,40762.0,no
-1.087736175,-0.133375719,1.257289185,14668.0,no
0.237609811,0.466157582,-0.242694868,42337.0,no
-1.087736175,-0.203762863,-0.198217144,13644.0,no
0.810270467,-0.561301019,-0.23152571,53528.0,no
0.237609811,0.468416276,0.179917738,42354.0,no
1.085431844,0.639509296,0.109326395,61829.0,no
0.237609811,0.068665843,-0.253897503,39351.0,no
0.237609811,-0.781062655,-0.187179936,31809.0,no
1.268299023,2.198850509,-0.276404021,64268.0,no
-1.087736175,-0.537456167,-0.276404021,8950.0,no
1.085431844,0.250897963,-0.253897503,61509.0,no
-1.087736175,-0.898775831,-0.344748441,4486.0,no
-1.087736175,-1.141830805,1.234757789,2208.0,no
0.810270467,-0.407298741,-0.253897503,53909.0,no
1.085431844,-0.195514575,-0.187179936,60933.0,no
0.595008538,-0.16182168,-0.299046905,49186.0,no
0.237609811,0.403054622,-0.198217144,41976.0,no
0.237609811,-3.66693877,-1.620187468,29090.0,no
1.463097266,-0.518359525,-0.198217144,65938.0,no
-1.087736175,0.223659608,-0.310420001,19693.0,no
-1.087736175,0.584170143,-0.276404021,23456.0,no
-1.087736175,0.437246889,-0.176175227,22118.0,no
2.696652871,0.675946046,1.065241366,71009.0,no
0.810270467,2.282358241,0.088910084,56665.0,no
-1.087736175,0.634807267,1.324079624,23918.0,no
0.810270467,-0.197866571,-0.287708315,54481.0,no
2.008623276,1.289418038,0.179917738,69949.0,no
-1.087736175,-0.039474667,-0.220389837,16028.0,no
0.237609811,-1.098106328,-0.165202829,29957.0,no
0.964800434,-0.652684597,1.135520847,57390.0,no
-1.087736175,0.008421765,-0.23152571,16744.0,no
-1.087736175,-0.103252473,-0.23152571,15113.0,no
0.810270467,0.452532994,0.421672755,55916.0,no
-1.087736175,0.450250059,-0.287708315,22239.0,no
-1.087736175,-1.087372933,-0.874949015,2645.0,no
1.268299023,-0.712993205,-0.253897503,63616.0,no
0.237609811,-1.128578114,-0.209287049,29818.0,no
1.268299023,0.145377423,0.189894243,64023.0,no
-1.087736175,-0.48373504,-0.287708315,9669.0,no
0.595008538,-0.878189492,-0.265133821,46805.0,no
0.237609811,-0.800340503,-0.321827812,31662.0,no
-1.087736175,0.384863918,-0.344748441,21603.0,no
